restaurant_id;user;title;text;visit_date;score;response
12. Pizzeria La Bufala;PedroP3484;Excelente;Buen servicio, muy atentos y ágiles. El menú de 11 € de hoy, sobresaliente. Crema de calabaza y una pizza de berenjena con cebolla. No he podido con todo, y me llevo para Madrid, la pizza que ha sobrado. De lo mejor que conozco, y por mi trabajo, conozco restaurantes en toda España. Sitio muy recomendable.;2019-01;4;
12. Pizzeria La Bufala;548jos_luisg;Buen menú;Local renovado y agradable. Buen menu en dias laborables que es cuando estuve con mi familia y a un precio asequible (11€). Buen trato y rapidez en el servicio. Recomendable.;2018-12;4;
12. Pizzeria La Bufala;601jorgeh;Buena comida y muy buen trato;Todo estaba muy bueno a precio razonable a la calidad. Buena elección. Para repetir. El risotto de trufa buenísimo\n;2018-12;4;
13. Macao Lleida;siscot2018;Segunda vez que vamos a cenar.;Segunda vez que vamos a cenar. En nuestra primera visita era la primera vez que comia sushi y nos aconsejaron muy bien. En esta ocasion ya sabia de que iva mas el tema... y ha sido mucho mejor que la primera! Increible, para repetir! Comida genial y personal muy atento!;2019-11;5;
13. Macao Lleida;901ver_nicao;Como siempre, de 10;Ir a Macao Lleida, es comer sushi de calidad! Cena garantizada!¡ \nSe come muy bien. Buena atención y buena calidad\nEn esta ocasión, sushi de vieira, sushi de filete de ternera y tofona y sushi de fresa y petazeta... espectacular. Para rematar postre de cheescake \n\nVolveria? SIIIII\nRecomendaria? SIIII ;2019-11;5;
13. Macao Lleida;Juan José T;Sencillamente extraordinario;Una experiencia magnífica, con una gran variedad de sushi, en su sentido más amplio, con variantes sorprendentes de solomillo, foie... El local está muy bien ambientador, con madera natural, el servicio es exquisito y el trato muy agradable. Vale lo que cuesta. Muy recomendable. ;2019-10;5;
13. Macao Lleida;68lunam;Todo perfecto;Lugar acogedor y tranquilo, la comida buenísima y el trato excelente en todas las ocasiones que he ido. Te explican muy bien lo que lleva cada plato si vas un poco perdido....;2019-09;5;
13. Macao Lleida;Velcm;Genial;Bonito restaurante en el cual la comida está riquísima y el servicio es perfecto.\nEl precio es un poco elevado pero vale la pena, una buena cena sale por 30-40€.\nVolveremos!;2019-09;5;
13. Macao Lleida;Gmz M;Genial!;Nos encanta ir a este lugar, se come genial y el trato siempre es bueno. Han creado un nuevo menú infantil que es muy completo. Genial! Volveremos pronto!;2019-09;5;
13. Macao Lleida;Aurea S;Para volver;Fuimos con mi marido por probar algo nuevo y salimos muy contentos ,buena comida y trato excelente del personal;2019-04;4;
13. Macao Lleida;sheila2117;Muy recomendable;Era sábado por la noche y teníamos reserva. Nos dieron la carta y no sabíamos que pedir. Así que, le dijimos al camarero que nos llevara lo que él creyera, que queríamos probar un poco de todo. Nos fue sacando platos (5 en total) y todos estaban buenísimos. Tomamos una botella de vino y una de agua. También cogimos postres para compartir. Nos costó 35€ por persona.\nEl servicio rápido y perfecto, muy amables en todo momento. Sin duda, volveremos a ir.\nEs recomendable reservar en fin de semana, ya que suele estar lleno. ;2019-08;5;
13. Macao Lleida;David C;correcto por el precio;tenia muchas expectativas con este restaurante ya que me habian hablado en repetidas veces de el y del menu que hacen...\npues ya he probado y el menu esta bien por 16€, pero tampoco es para tanto...\nmenu thai japones chino elaborado y bien presentado \nservicio rapido y el local bien decorado con bambu y iluminacion retro\ncamareras simpaticas;2019-08;4;
13. Macao Lleida;rosafarre62;buen servicio;Local agradable. Camareros atentos i dinàmicos. Buena comida i buena presentacion. Precio correcto: dos primeros a compartir un segundo, postre i vino 30€ por persona. ;2019-07;4;
13. Macao Lleida;roger_florensa;Excelente restaurante Japonés-mediterráneo;Muy buen restaurante en Lleida. Difícil encontrar una mesa en fin de semana si no has reservado previamente. \nAmplia variedad de Makis, sushis, y otros. El menú diario está muy bién también. ;2019-03;5;
13. Macao Lleida;Sr2288;Mal servicio, buena comida;Hemos pedido el menú del mediodia (15,90€) y la comida estaba buena además de tener bastante variedad en el menú. Sin embargo, la camarera rubia que nos atendia lo ha hecho fatal:\n1. Mientras uno aún no se había terminado el segundo plato, ha venido a retirar los de las otras personas(interrumpiendo a la persona que estaba comiendo ya que ha puesto el brazo en medio), se ha llevado la soja y todos los vasos y además ha traido el postre cuando aún esa persona seguia comiendo.\n2. Cuando recogia los platos se le ha caido soja en el suelo (lo ha visto porque ella misma se ha quejado) pero esa soja en ningún momento la ha limpiado. Hasta que de casualidad la encargada se ha dado cuenta cuando ha atendido otra mesa y lo ha tenido que fregar ella.\n\nDesde mi punto de vista la comida si es de calidad pero prefiero Bokoto.;2019-08;3;
13. Macao Lleida;Bernat1964;Lo siento, pesimo;La comida no es nada diferente de otros japoneses que hay en Lleida. El servicio, muy lento. Del momento que nos hemos sentado para cenar, ha pasado mas de 30 minutos para que nos cogieran nota. No solo eso, una hora mas tarde solo nos habían traído el primer plato. Por mi parte, no volveré nunca más.;2019-07;1;
13. Macao Lleida;Kumat26;MUST HAVE EN LÉRIDA;Restaurante que se ha convertido en un clásico de los fines de semana. Es difícil encontrar un japonés que realmente sea sabroso y que tenga técnica en su producto. Pone en alza la comida japonesa. Cuantos fusión- japones deberían aprender de él. \n;2019-01;5;
13. Macao Lleida;Pere125cc;Buena comida japonesa;Nos ha encantado todo. El local, la comida y volveremos sin ninguna duda. Situado en el centro del casco antiguo.;2019-07;5;
13. Macao Lleida;Pastanaga_taronja;Excelente;Recomiendo al 100% este restaurante. La comida es espectacular, muy diferente y original. Me entusiasmó el mochi de oreo, y unas croquetas enormes redondas con arroz, pollo... No recuerdo el nombre pero aluciné! Buenísimo!!! \n\nEl servicio es encantador, siempre te atienden con una sonrisa. Y el lugar es muy bonito. ;2019-06;5;
13. Macao Lleida;migueleme;Menú excelente;Menú muy competitiva y completo. Me ha sorprendido dado que tiene fama de caro, puede que a la carta, pero el menu de 15'5€ entre semana de mediodia està muy bien. Fideos muy ricos, de postre recomiendo el tiramisú de té verde.;2019-06;5;
13. Macao Lleida;luciamE50ZU;Grata sorpresa!! Buenisimo!!;Vinimos a cenar mi pareja y yo a este restaurante porque tenia buena nota y nos encanta la comida moderna tipo japonesa. No veniamos muy convencidos y fue una sorpresa tremenda ir probando los platos que fuimos probando dado que estaban todos buenisimos, origiginales y con muy buena materia prima. El servicio por parte de los camareros fue perfecto, nos atendieron muy amablemente. La calidad de los productos de 10 y el precio muy razonable. Si te apetece comer platos originales y sabrosos no dudes en probarlo. ;2019-06;5;
13. Macao Lleida;Jesús C;Comida bien, servicio...;Macao es un lugar diferente, no sólo por la calidad de lo que comes sino por un servicio atento y profesional. Hoy, no ha sido así. Hoy hemos presenciado desorden, discusiones, desconocimiento, improvisación...Por favor, ya sé que es difícil en los tiempos que corren, pero reclamo profesionalidad en el servicio, nada más. \nLa comida está muy buena, pero el servicio es manifiestamente mejorable. Sé que lo quieren hacer bien pero se ha perdido la profesionalidad. Ahora todos son trabajos temporales sin ningún tipo de formación específica. Pido un vino y le suena a chino. Me traen dos veces el mismo plato. Pido descafeinado y da igual. Pido un orden en el servicio y me traen el segundo en lugar del primero. Mientras me sirven el plato aprovechan para poner Cristasol en la mesa de al lado. Y lo peor de todo es que es normal. Chorritos de soja por el suelo al recoger, pero nada...todo normal. Le digo al camarero: “aquí falla algo” y me responde “ no sé, dímelo tú”. Me estoy haciendo viejo, sin duda...;2019-05;3;
13. Macao Lleida;Teresatp;Japonés con un toque de fusión;Menú diario a precio competitivo (15,90 €). Buena presentación y servicio rápido. Conviene reservar, el local estaba lleno un martes. La decoración de la sala no tiene encanto y hay escalones, a destacar como positivo, el espacio amplio entre mesas.;2019-05;4;
13. Macao Lleida;96ram_ns;Genial;Viernes de comida familiar com miembros de varias edades. La propuesta gastronómica es variada, gustosa, original. Gustó a todos y nos dejó encantados como en otras ocasiones. El servicio es ràpido y servicial, capaz de doblar mesas por servicio. Este viernes en concreto había exceso de platos con salmón.;2019-05;4;
13. Macao Lleida;janvazquez;Elegante y bueno;Menú mediodía muy bueno. Calidad del servicio y de los platos. Se ve que los fines de semana es complicado tener mesa. ;2019-05;4;
13. Macao Lleida;Ramon R;Fusión asiática-mediterránea;Productos frescos y buenos, con presentaciones atractivas. Algun plato con cantidad escasa, otros bien. Buen sabor y combinaciones originales. Aunque fuimos de los primeros en llegar a comer el servicio fue demasiado lento y, a veces, descoordinado, comparado con las mesas de alrededor, teniendo en cuenta que sólo éramos tres.;2019-05;3;
13. Macao Lleida;Climber779991;Más cerca de un chino que de un japonés;Decepción de mayúsculas.\nTras más de 10 intentos conseguimos reserva.\nEl local bien, con bonitos detalles. Pero a mejorar los portalámparas sin bombillas, las bombillas fundidas y sobretodo, sobretodo, las sillas. Incómodas, aparatosas y se comen el espacio.\nLas cartas, simplonas, demasiada larga, sin aportar mucho más y rotas.\nLa carta de vinos es corta y sin profundidad, todas las opciones están en el mismo nivel.\nEl servicio correcto, un poco con prisas a la hora de tomar la comanda.\nLa comida, nada en positivo a destacar, normal. En negativo, la tempura con demasiado grosor, lo platos con tofona, demasiado fuerte, los que tenían cebolla, demasiada cebolla , muy fuerte. Salmón y atún no son de alta calidad.\nPrecio correcto.\nNo volveremos.;2019-03;3;
13. Macao Lleida;Eduymel;Mucho más que a la altura;Macao es para mi, uno de los mejores restaurantes de la zona de Lleida, por no decir el mejor. La calidad del producto es increible y TODOS los platos son buenísimos!\nEs un sitio acojedor, elegante y adaptado a cualquier ocasión. Es uno de los restaurante al que vas y sabes que seguro que no te defraudará.\nA destacar también la atención del personal en especial a Joel, que hizo de mi cena en pareja una ocasión para no olvidar.\n;2019-03;5;
13. Macao Lleida;Josepmaria Llei... V;Una grata sorpresa;Estuve este sábado y el restaurante me sorprendió positivamente. El lugar es tranquilo y cómodo y la comida de tipo oriental es de gran calidad y muy sabrosa. El trato con el personal ha estado exquisito. Son amables y muy profesionales. Un buen sitio para recomendar a quien le guste la comida asiàtica.;2019-03;4;
13. Macao Lleida;franc514;Delicioso;Elegimos este restaurante por recomendación de un amiga q nos acompañaba y menuda sorpresa, estupenda decoración, ambiente y la carta, lo hubiera probado todo, la comida deliciosa y con ganas de más pero era una cena y no queríamos abusar, el precio adecuado al servicio, comida y ambiente. Solo por poner una pega, que, cuando llegamos, nuestra mesa reservada había sido ocupada y tuvimos q esperar un poco pero bueno, no fue tan grave. Repetiremos seguro!!!;2019-03;5;
13. Macao Lleida;JosepPons2014;Innovador, en gustos nuevos;Bien ambientado, con buena carta, mejor menú, buen precio, y eficaz servicio.\nSe puede ir a comer, y salir sorprendido de lo bien que se ha comido a un precio moderadamente económico.\nEs para felicitarles.;2019-03;5;
13. Macao Lleida;safranoriadelleida;Tardaron mucho en servirnos, de mala gana y la comida regular.;Mala experiencia en general, para no repetir. Nos atendieron mal, tardaron en traernos la carta (sólo una para dos personas, y a los 2 minutos ya vinieron a pedir, obviamente no da tiempo de escoger). Tardaron mucho en traernos los platos, mientras que la pareja que teníamos al lado y que se habia sentado al mismo tiempo que nosotros, ya casi había terminado cuando nos trajeron el primero. Para alucinar: el camarero se llevó nuestra salsa de soja a media comida, la rellenó y la puso en otra mesa. A parte, la comida nada del otro mundo, el sushi hecho con arroz hervido, los fideos udon con mucha salsa, saladísimos y con pollo seco como una piedra. El tataki de atún si que estaba bueno. Pero vamos, que para que pasen de nosotros, nos atiendan mal y con lo cara que es la comida, no vale la pena.;2019-03;1;
13. Macao Lleida;Vietni;Buena comida;Es un buen sitio para comer asiático adaptado, pero... 1 hoy en día no se sirve la cerveza en vaso de tubo. La recepción del comensal no es la más correcta. Por lo demás el servicio es muy agradable y la comida también. Para ir con la familia.;2019-03;4;
13. Macao Lleida;VanesaR144;Menú del día completo e impecable;"Un menú del día variado, impecable, trato acogedor, excelente ambiente. Raciones moderadas tirando a grandes. \nProbé; Verduras con tempura a las tres salsas, maki de salmón y tarta de chocolate. \nUn lugar para repetir.";2019-03;5;
13. Macao Lleida;angelpM4160VR;ME ENCANTA ESTE RESTAURANTE;He comido un par de veces y me gusta mucho su menú del día con platos de comida japonesa. El trato del camarero que nos atendió fue excelente, nos explicó el menú en castellano con un detalle exquisito.;2019-03;5;
